r (m) ,0,0.25,0.5,0,0.25,0.5,0,0.25,0.5,0,0.25,0.5,0,0.25,0.5
z (m) ,0,0,0,0.25,0.25,0.25,0.5,0.5,0.5,0.75,0.75,0.75,1,1,1
,,,,,,,,,,,,,,,
t (hr) ,T (degC) ,,,,,,,,,,,,,,
2.8,73.13321893,133.2957164,141.3705393,136.1006599,282.8245205,269.5966673,135.5278597,281.4402169,268.0044175,132.7450108,274.9167779,261.9210542,70.34529432,127.3059281,134.6581689
2.9,74.16303521,136.1218502,142.6329093,139.6546888,292.1918696,274.1244064,139.1030751,290.8443629,272.551292,136.1897286,283.9959744,266.308785,71.32478542,129.9952854,135.8615124
3,75.19320221,138.8968561,143.8183927,143.2597577,301.5267452,278.4897515,142.7350817,300.2292913,276.9422686,139.6840933,293.0441383,270.5394078,72.30505736,132.6369857,136.9923229
3.1,76.22408695,141.6206915,144.9301088,146.9167218,310.8237019,282.696897,146.4251693,309.5902348,281.1815986,143.2289518,302.0560205,274.6169877,73.28645346,135.2309537,138.0535271
3.2,77.25595526,144.2932985,145.9709191,150.6261574,320.0774457,286.7497513,150.1743558,318.9225372,285.2732267,146.8248808,311.0265175,278.545312,74.26922169,137.7771005,139.04781
3.3,78.28898497,146.9146095,146.9434549,154.3883888,329.2828424,290.6519658,153.9834127,328.2216596,289.2208217,150.4722132,319.9506787,282.3279183,75.25352709,140.2753301,139.9776415
3.4,79.32327715,149.4845524,147.850143,158.203512,338.4349227,294.4069605,157.8528866,337.4831853,293.0278029,154.1710606,328.8237124,285.9681197,76.23946226,142.7255431,140.8452992
3.5,80.35886556,152.0030542,148.693226,162.0714147,347.5288865,298.017946,161.7831183,346.702822,296.6973633,157.9213329,337.6409887,289.469026,77.22705625,145.1276406,141.6528887
3.6,81.39572478,154.470044,149.4747818,165.9917943,356.5601038,301.4879436,165.7742589,355.8764038,300.2324911,161.7227559,346.3980416,292.8335629,78.21628217,147.4815268,142.402361
3.7,82.43377711,156.8854553,150.1967398,169.9641739,365.5241159,304.8198021,169.8262837,364.9998914,303.6359872,165.5748859,355.0905689,296.0644884,79.20706372,149.7871112,143.0955279
3.8,83.47289859,159.2492273,150.8608952,173.987916,374.4166338,308.0162129,173.9390054,374.0693712,306.9104822,169.477124,363.7144317,299.1644081,80.19928076,152.0443097,143.7340756
3.9,84.51292417,161.5613068,151.4689219,178.0622353,383.2335366,311.079724,178.1120846,383.0810542,310.0584507,173.4287276,372.265652,302.1357878,81.19277422,154.2530461,144.3195765
4,85.55365224,163.8216486,152.0223842,182.1862096,391.9708684,314.0127518,182.3450395,392.0312739,313.082225,177.4288216,380.7404106,304.9809657,82.18735034,156.4132529,144.8534999
4.1,86.59484863,166.0302161,152.5227461,186.3587904,400.6248357,316.8175918,186.6372554,400.9164841,315.984006,181.4764079,389.1350437,307.7021624,83.18278442,158.5248716,145.3372217
4.2,87.63625007,168.1869819,152.9713811,190.5788122,409.1918026,319.4964282,190.9879919,409.7332559,318.7658746,185.5703748,397.4460392,310.3014907,84.17882411,160.5878531,145.7720325
4.3,88.67756734,170.2919281,153.3695796,194.8450005,417.6682874,322.051343,195.396391,418.4782747,321.4298011,189.7095049,405.6700326,312.7809635,85.17519232,162.6021577,146.1591449
4.4,89.71848808,172.3450457,153.7185566,199.1559805,426.0509576,324.4843232,199.8614831,427.1483371,323.9776538,193.8924829,413.8038027,315.1425022,86.1715899,164.5677556,146.499701
4.5,90.75867925,174.3463355,154.0194577,203.5102839,434.3366255,326.7972686,204.3821938,435.7403476,326.4112071,198.1179029,421.8442673,317.387943,87.16769794,166.4846263,146.7947776
4.6,91.79778943,176.2958069,154.2733652,207.9063562,442.5222433,328.9919978,208.9573494,444.2513152,328.7321484,202.3842747,429.7884786,319.5190433,88.16317996,168.3527585,147.0453924
4.7,92.83545086,178.1934788,154.4813034,212.342563,450.6048985,331.070254,213.5856827,452.6783499,330.942085,206.6900302,437.6336183,321.5374876,89.15768381,170.1721501,147.2525083
4.8,93.87128134,180.0393784,154.6442431,216.8171959,458.5818087,333.0337109,218.265838,461.0186598,333.0425502,211.0335294,445.3769932,323.4448926,90.15084348,171.9428081,147.4170384
4.9,94.90488594,181.8335417,154.7631061,221.3284787,466.450317,334.8839769,222.9963763,469.2695468,335.0350082,215.413066,453.0160309,325.2428119,91.14228067,173.6647477,147.5398494
5,95.93585859,183.5760127,154.8387691,225.8745729,474.2078874,336.6226002,227.7757797,477.4284046,336.9208601,219.8268726,460.5482745,326.9327404,92.13160639,175.3379926,147.6217659
5.1,96.96378353,185.2668433,154.8720671,230.4535826,481.8520999,338.2510727,232.6024563,485.4927143,338.7014475,224.2731256,467.9713789,328.5161185,93.11842223,176.9625744,147.6635734
5.2,97.98823671,186.906093,154.8637969,235.0635597,489.3806463,339.7708335,237.4747446,493.4600423,340.3780578,228.7499506,475.2831061,329.9943355,94.10232173,178.5385327,147.6660215
5.3,99.00878698,188.4938286,154.8147198,239.7025088,496.7913252,341.1832731,242.3909175,501.3280366,341.9519274,233.2554266,482.4813209,331.3687335,95.08289153,180.065914,147.6298263
5.4,100.0249973,190.0301241,154.7255643,244.3683918,504.0820385,342.489736,247.3491866,509.0944243,343.4242458,237.7875902,489.5639871,332.6406099,96.05971248,181.5447722,147.5556734
5.5,101.0364259,191.51506,154.5970289,249.0591319,511.2507867,343.6915243,252.3477062,516.7570088,344.7961588,242.3444406,496.5291634,333.811221,97.0323607,182.9751681,147.44422
5.6,102.0426271,192.9487233,154.429784,253.7726182,518.2956651,344.7898998,257.3845769,524.313667,346.0687716,246.9239429,503.3749995,334.8817842,98.0004085,184.3571689,147.296097
5.7,103.0431523,194.3312073,154.2244742,258.5067095,525.21486,345.7860874,262.4578499,531.7623469,347.2431519,251.5240322,510.0997327,335.8534811,98.96342532,185.6908482,147.1119111
5.8,104.0375513,195.6626113,153.9817202,263.2592383,532.0066452,346.681277,267.5655299,539.101065,348.3203324,256.1426174,516.701684,336.7274592,99.92097856,186.9762854,146.8922464
5.9,105.0253724,196.9430403,153.7021202,268.0280141,538.669378,347.4766258,272.7055793,546.3279043,349.3013137,260.7775849,523.1792552,337.5048346,100.8726343,188.2135662,146.6376663
6,106.0061635,198.1726049,153.3862522,272.8108275,545.2014966,348.1732605,277.8759211,553.4410118,350.1870659,265.4268015,529.5309253,338.1866937,101.8179583,189.4027815,146.3487146
6.1,106.9794732,199.351421,153.0346749,277.6054529,551.601516,348.7722795,283.0744426,560.4385968,350.9785315,270.088118,535.7552477,338.7740957,102.7565161,190.5440278,146.0259176
6.2,107.9448507,200.4796096,152.6479295,282.409652,557.8680256,349.2747545,288.2989983,567.3189284,351.6766274,274.7593724,541.8508471,339.2680735,103.6878744,191.6374068,145.6697846
6.3,108.9018472,201.5572969,152.2265405,287.2211768,563.9996862,349.681732,293.5474133,574.080334,352.2822462,279.4383923,547.8164169,339.6696362,104.6116011,192.6830253,145.2808097
6.4,109.8500157,202.5846138,151.7710175,292.0377727,569.995227,349.9942355,298.8174861,580.7211973,352.7962586,284.1229982,553.6507161,339.9797703,105.527266,193.6809949,144.8594727
6.5,110.7889123,203.561696,151.2818557,296.8571808,575.853443,350.2132667,304.1069914,587.2399571,353.2195149,288.811006,559.3525676,340.1994413,106.4344416,194.6314322,144.40624
6.6,111.7180963,204.4886836,150.7595375,301.6771407,581.5731929,350.3398068,309.4136834,593.6351048,353.5528462,293.5002295,564.9208549,340.329595,107.3327031,195.5344581,143.9215659
6.7,112.6371304,205.3657214,150.2045327,306.495393,587.153396,350.3748182,314.7352977,599.905184,353.7970665,298.1884828,570.3545205,340.3711588,108.2216292,196.3901983,143.4058931
6.8,113.5455819,206.1929584,149.6173003,311.3096819,592.5930307,350.3192455,320.0695549,606.048788,353.9529735,302.8735825,575.6525632,340.3250431,109.1008024,197.1987827,142.8596537
6.9,114.4430223,206.970548,148.9982886,316.1177567,597.8911319,350.1740168,325.4141622,612.0645593,354.0213502,307.5533499,580.8140367,340.1921422,109.9698093,197.9603457,142.2832702
7,115.3290281,207.6986477,148.347936,320.9173747,603.046789,349.9400448,330.7668165,617.9511879,354.0029659,312.2256132,585.838047,339.9733359,110.8282412,198.6750258,141.6771556
7.1,116.2031811,208.3774191,147.6666723,325.7063024,608.0591442,349.6182279,336.1252062,623.7074101,353.8985777,316.8882092,590.7237511,339.6694897,111.6756941,199.3429656,141.0417149
7.2,117.0650687,209.0070279,146.9549185,330.4823182,612.9273906,349.2094512,341.4870139,629.3320076,353.7089309,321.538985,595.4703548,339.2814566,112.5117693,199.9643119,140.3773449
7.3,117.9142838,209.5876438,146.2130884,335.2432131,617.6507704,348.7145874,346.8499183,634.8238061,353.4347608,326.1758001,600.0771115,338.8100775,113.3360733,200.5392154,139.6844352
7.4,118.7504259,210.1194404,145.4415882,339.9867934,622.2285733,348.1344979,352.2115961,640.1816745,353.076793,330.7965274,604.5433203,338.2561825,114.1482187,201.0678307,138.963369
7.5,119.5731004,210.6025952,144.6408175,344.7108815,626.6601351,347.4700332,357.5697243,645.404524,352.6357444,335.3990553,608.8683248,337.6205912,114.9478236,201.5503166,138.2145228
7.6,120.3819195,211.0372896,143.8111702,349.4133175,630.9448361,346.7220342,362.921982,650.4913071,352.1123245,339.9812888,613.0515114,336.9041138,115.7345125,201.9868355,137.4382676
7.7,121.1765021,211.4237087,142.9530339,354.0919607,635.0820997,345.8913326,368.266052,655.4410166,351.5072354,344.5411508,617.0923082,336.107552,116.5079162,202.3775535,136.6349693
7.8,121.9564739,211.7620415,142.0667916,358.7446907,639.0713911,344.9787518,373.5996227,660.252685,350.8211732,349.0765832,620.9901839,335.2316991,117.267672,202.722641,135.8049884
7.9,122.7214678,212.0524808,141.152821,363.3694087,642.9122165,343.9851077,378.9203898,664.9253837,350.0548285,353.5855483,624.7446462,334.2773413,118.0134236,203.0222715,134.9486813
8,123.471124,212.2952232,140.2114955,367.9640382,646.6041213,342.9112088,384.2260578,669.4582223,349.2088867,358.0660299,628.3552411,333.245258,118.7448218,203.2766229,134.0664
8.1,124.2050897,212.4904688,139.2431846,372.5265265,650.1466893,341.7578576,389.5143412,673.8503477,348.284029,362.5160338,631.8215517,332.1362224,119.4615243,203.4858763,133.1584928
8.2,124.9230199,212.6384218,138.2482538,377.0548454,653.5395418,340.5258503,394.7829665,678.1009437,347.2809331,366.9335892,635.143197,330.9510021,120.1631957,203.6502169,132.2253044
8.3,125.6245771,212.7392898,137.2270653,381.5469919,656.7823365,339.2159783,400.029673,682.2092305,346.2002731,371.3167493,638.3198314,329.6903596,120.8495077,203.7698334,131.2671764
8.4,126.3094312,212.7932844,136.179978,386.0009892,659.8747664,337.8290278,405.2522146,686.1744637,345.0427207,375.6635923,641.3511436,328.355053,121.5201393,203.8449182,130.2844472
8.5,126.9772601,212.8006207,135.1073481,390.4148874,662.8165592,336.3657808,410.4483604,689.995934,343.8089453,379.9722216,644.2368555,326.9458359,122.1747767,203.8756675,129.2774528
8.6,127.6277493,212.7615177,134.0095291,394.786764,665.6074765,334.8270156,415.6158965,693.6729668,342.4996145,384.2407671,646.9767219,325.4634586,122.8131136,203.8622811,128.2465265
8.7,128.2605921,212.676198,132.8868719,399.1147246,668.2473127,333.2135069,420.7526265,697.2049216,341.1153945,388.4673853,649.5705294,323.9086681,123.434851,203.8049624,127.1919995
8.8,128.8754897,212.544888,131.7397256,403.3969035,670.7358946,331.5260266,425.8563731,700.5911913,339.6569508,392.6502601,652.018096,322.2822083,124.0396971,203.7039187,126.1142009
8.9,129.4721512,212.3678177,130.5684371,407.6314641,673.0730805,329.7653438,430.9249786,703.8312023,338.1249481,396.7876032,654.3192701,320.5848208,124.627368,203.5593608,125.0134581
9,130.0502935,212.1452212,129.3733515,411.8165994,675.2587598,327.9322255,435.9563062,706.9244134,336.5200509,400.8776545,656.4739301,318.8172453,125.1975871,203.3715033,123.8900967
9.1,130.6096417,211.8773358,128.1548126,415.9505323,677.292852,326.0274366,440.9482404,709.8703161,334.8429239,404.9186827,658.4819836,316.9802192,125.7500851,203.1405644,122.7444409
9.2,131.1499284,211.5644031,126.9131624,420.0315163,679.1753064,324.0517408,445.8986884,712.6684336,333.0942321,408.9089852,660.3433672,315.074479,126.2846004,202.866766,121.5768135
9.3,131.6708945,211.2066681,125.6487419,424.0578351,680.9061015,322.0059002,450.8055805,715.3183209,331.2746413,412.8468892,662.0580457,313.1007597,126.8008792,202.5503338,120.3875364
9.4,132.1722885,210.8043798,124.361891,428.0278037,682.4852443,319.8906761,455.6668709,717.8195644,329.3848182,416.7307509,663.6260116,311.0597956,127.2986746,202.1914971,119.1769301
9.5,132.6538672,210.3577907,123.0529484,431.9397681,683.9127703,317.7068291,460.4805384,720.171781,327.4254308,420.558957,665.0472846,308.9523201,127.7777478,201.7904889,117.9453145
9.6,133.1153949,209.8671575,121.7222522,435.7921057,685.1887422,315.4551194,465.2445869,722.3746188,325.3971486,424.3299238,666.3219114,306.7790667,128.2378672,201.347546,116.6930085
9.7,133.5566441,209.3327402,120.3701397,439.5832255,686.3132503,313.1363071,469.9570464,724.4277558,323.3006425,428.0420979,667.4499649,304.5407684,128.6788087,200.8629089,115.4203306
9.8,133.9773947,208.754803,118.9969476,443.311568,687.2864116,310.751152,474.6159731,726.3309004,321.1365858,431.6939565,668.4315443,302.2381585,129.1003557,200.3368217,114.1275985
9.9,134.3774349,208.1336138,117.603012,446.9756056,688.1083694,308.3004147,479.2194501,728.0837904,318.9056534,435.2840072,669.2667741,299.8719705,129.502299,199.7695324,112.8151295
10,134.7565604,207.4694443,116.1886687,450.5738427,688.7792933,305.7848559,483.7655879,729.6861935,316.6085227,438.8107882,669.9558042,297.4429385,129.884437,199.1612926,111.4832407
10.1,135.1145747,206.7625699,114.7542531,454.1048156,689.2993782,303.2052372,488.252525,731.1379065,314.2458737,442.2728684,670.4988095,294.9517974,130.2465751,198.5123577,110.1322487
10.2,135.451289,206.01327,113.3001006,457.5670924,689.6688447,300.5623207,492.678428,732.4387553,311.8183886,445.6688474,670.8959891,292.3992827,130.5885263,197.8229869,108.7624701
10.3,135.766522,205.2218278,111.826546,460.9592736,689.8879382,297.85687,497.0414923,733.5885944,309.3267527,448.9973557,671.1475669,289.7861311,130.9101109,197.093443,107.3742211
10.4,136.0601003,204.3885304,110.3339244,464.2799913,689.9569288,295.0896496,501.339942,734.5873071,306.7716539,452.2570545,671.2537904,287.1130805,131.2111563,196.3239926,105.967818
10.5,136.3318579,203.5136686,108.8225708,467.52791,689.876111,292.2614253,505.572031,735.434805,304.1537834,455.4466358,671.2149308,284.3808702,131.4914972,195.5149062,104.5435771
10.6,136.5816363,202.5975371,107.29282,470.7017258,689.6458033,289.3729644,509.7360424,736.1310277,301.4738351,458.5648224,671.0312829,281.5902408,131.7509754,194.6664578,103.1018149
10.7,136.8092843,201.6404345,105.7450071,473.8001672,689.2663484,286.4250359,513.8302896,736.675943,298.7325064,461.610368,670.7031644,278.7419345,131.98944,193.7789254,101.6428476
10.8,137.0146585,200.6426632,104.1794674,476.8219941,688.738112,283.4184103,517.8531158,737.0695462,295.930498,464.5820566,670.2309161,275.8366953,132.2067469,192.8525904,100.1669918
10.9,137.1976223,199.6045295,102.5965362,479.7659984,688.0614837,280.3538602,521.802895,737.3118603,293.0685139,467.4787031,669.6149013,272.8752689,132.4027592,191.8877384,98.67456448
11,137.358047,198.5263435,100.9965491,482.6310038,687.2368758,277.2321598,525.6780314,737.4029356,290.1472616,470.2991529,668.8555058,269.8584031,132.5773469,190.8846584,97.16588246
11.1,137.4958106,197.4084191,99.37984197,485.4158655,686.2647235,274.0540855,529.4769604,737.3428496,287.1674521,473.0422819,667.9531377,266.7868473,132.7303869,189.8436433,95.64126307
11.2,137.6107985,196.2510742,97.74675101,488.1194702,685.1454848,270.8204157,533.198148,737.1317067,284.1298,475.7069963,666.908227,263.6613534,132.8617629,188.7649896,94.10102387
11.3,137.7029033,195.0546304,96.09761268,490.7407359,683.87964,267.5319311,536.8400915,736.7696384,281.0350237,478.2922325,665.7212254,260.4826752,132.9713655,187.6489977,92.54548274
11.4,137.7720243,193.8194132,94.43276381,493.278612,682.4676915,264.1894145,540.4013195,736.2568024,277.883845,480.7969572,664.3926063,257.2515687,133.0590919,186.4959717,90.97495793
11.5,137.8180682,192.5457518,92.75254161,495.7320789,680.9101638,260.7936511,543.8803918,735.5933834,274.6769897,483.2201669,662.9228644,253.9687922,133.1248463,185.3062192,89.38976803
11.6,137.8409483,191.2339795,91.05728367,498.1001481,679.2076033,257.3454282,547.2758996,734.7795921,271.4151873,485.5608884,661.3125158,250.6351065,133.1685391,184.0800517,87.79023204
11.7,137.840585,189.884433,89.34732799,500.3818617,677.3605778,253.8455359,550.5864658,733.8156654,268.099171,487.8181777,659.5620974,247.2512744,133.1900874,182.8177845,86.17666935
11.8,137.8169052,188.4974531,87.623013,502.5762927,675.3696768,250.2947664,553.8107448,732.7018662,264.7296781,489.9911209,657.6721671,243.8180615,133.1894151,181.5197363,84.54939976
11.9,137.7698429,187.0733843,85.88467754,504.6825444,673.2355107,246.6939145,556.9474227,731.4384832,261.3074494,492.0788332,655.6433034,240.3362356,133.1664522,180.1862297,82.9087435
12,137.6993384,185.6125748,84.13266089,506.6997505,670.9587113,243.0437777,559.9952171,730.0258309,257.8332297,494.0804594,653.4761053,236.8065669,133.1211351,178.8175909,81.25502122
12.1,137.6053389,184.1153767,82.36730278,508.627075,668.539931,239.3451557,562.9528774,728.4642492,254.3077678,495.9951732,651.1711921,233.2298284,133.0534068,177.4141497,79.58855403
12.2,137.4877979,182.5821457,80.5889434,510.4637117,665.9798433,235.5988509,565.8191849,726.7541034,250.7318162,497.8221775,648.7292034,229.6067954,132.9632163,175.9762395,77.90966344
12.3,137.3466755,181.0132412,78.79792334,512.2088842,663.2791418,231.8056684,568.5929524,724.895784,247.1061312,499.5607038,646.1507987,225.9382457,132.8505189,174.5041974,76.21867144
12.4,137.1819383,179.4090265,76.99458368,513.8618458,660.4385408,227.9664156,571.2730243,722.8897064,243.431473,501.2100124,643.4366573,222.2249598,132.7152761,172.9983641,74.51590041
12.5,136.993559,177.7698684,75.17926591,515.4218792,657.4587748,224.0819029,573.858277,720.7363111,239.7086059,502.7693921,640.5874785,218.4677205,132.5574555,171.4590839,72.80167321
12.6,136.8785615,176.2089382,73.61931917,517.0077479,654.4810386,220.480628,576.4660971,718.5753794,236.2634223,504.3538964,637.7400538,214.9848116,132.4681766,169.9926589,71.32708534
12.7,136.8469455,174.7496956,72.33469236,518.6439155,651.55139,217.2216356,579.1204121,716.4523742,233.1544747,505.9872144,634.938999,211.8334403,132.4569051,168.6212286,70.11108863
12.8,136.8899196,173.3951568,71.29634949,520.3314871,648.692829,214.3027646,581.8219088,714.3898377,230.3795824,507.6704003,632.2065865,209.0115109,132.5154559,167.3477446,69.12662153
12.9,136.9938287,172.1395721,70.46696567,522.0606057,645.9135611,211.6979729,584.5603971,712.3956357,227.9128707,509.3938868,629.5507543,206.4937889,132.6310445,166.1669,68.33875193
13,137.1467389,170.9761775,69.81643537,523.8196573,643.2167159,209.3801358,587.3239524,710.4726067,225.7273925,511.1464044,626.9745226,204.2539911,132.7924788,165.0724117,67.71926589
13.1,137.3392415,169.8992409,69.32183603,525.5982067,640.6043806,207.3263821,590.1018256,708.6225614,223.8004227,512.917826,624.4799018,202.2699553,132.9909267,164.058951,67.24666723
13.2,137.5640201,168.9041903,68.96546552,527.3874773,638.0786517,205.5180214,592.8849184,706.8473258,222.1133859,514.6996314,622.0689115,200.5235707,133.219515,163.1222704,66.90434884
13.3,137.8153815,167.9873581,68.73335753,529.1802313,635.641762,203.9395428,595.6656626,705.1488664,220.6508626,516.4847915,619.7437034,198.9998067,133.4728926,162.2589652,66.67920351
13.4,138.0888395,167.1457066,68.61407319,530.9705462,633.2960368,202.577658,598.4377993,703.529247,219.3996411,518.2675515,617.506519,197.6857867,133.7468407,161.4662184,66.5604923
13.5,138.3808083,166.3766444,68.59791762,532.7536082,631.0438534,201.4206753,601.196174,701.9905898,218.3480959,520.0432313,615.3596504,196.5701806,134.0379864,160.7416292,66.53911084
13.6,138.6884044,165.6779255,68.6765416,534.5255423,628.8876159,200.4581624,603.9365685,700.5350504,217.4858544,521.8080598,613.3054158,195.6428793,134.3436166,160.0831185,66.60721618
13.7,139.0093053,165.0475832,68.84269408,536.2832679,626.8297357,199.6807316,606.6555581,699.1648009,216.803585,523.5590363,611.3461409,194.8947855,134.6615461,159.4888675,66.75799487
13.8,139.3416351,164.4838751,69.09001135,538.0243745,624.8726135,199.0798628,609.3503891,697.8820127,216.2928221,525.2938092,609.4841411,194.3176431,134.9900097,158.9572665,66.98546551
13.9,139.6838744,163.9852379,69.41284768,539.747019,623.0186206,198.6477599,612.0188771,696.6888407,215.9458248,527.0105768,607.7217039,193.9038973,135.327578,158.4868723,67.28432009
14,140.0347934,163.5502528,69.80615286,541.4498423,621.2700812,198.3772414,614.6593257,695.587407,215.7554697,528.7080065,606.0610718,193.6465895,135.6730943,158.0763762,67.64980922
14.1,140.3934003,163.1776181,70.26537993,543.1319009,619.6292557,198.2616549,617.2704593,694.5797869,215.7151671,530.3851689,604.5044257,193.5392739,136.0256261,157.7245783,68.07765566
14.2,140.7588996,162.8661263,70.78640985,544.7926098,618.0983248,198.294807,619.8513667,693.6679949,215.8187913,532.0414817,603.05387,193.5759495,136.3844266,157.430366,68.56398373
14.3,141.1306583,162.6146462,71.36548979,546.4316923,616.6793759,198.470904,622.4014526,692.8539732,216.0606235,533.676662,601.7114196,193.7510036,136.7489018,157.1926974,69.10526142
14.4,141.5081784,162.4221074,71.99918311,548.0491381,615.3743914,198.784504,624.9203968,692.1395816,216.4353034,535.2906851,600.4789883,194.0591639,137.1185851,157.0105864,69.69825352
14.5,141.891074,162.2874882,72.68432852,549.6451676,614.1852391,199.230476,627.408119,691.526589,216.9377892,536.8837502,599.3583798,194.4954603,137.4931164,156.8830923,70.33998335
14.6,142.2790537,162.2098063,73.41800604,551.220201,613.1136643,199.8039661,629.8647495,691.0166671,217.5633235,538.4562505,598.3512797,195.0551914,137.8722245,156.8093098,71.02770077
