t (hr) ,T (degC) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,45.76374944,36.47094865,32.3320344,47.74260348,65.60969897,83.55631245,99.43661508,79.31782016,60.07367846,46.45924431,40.69533352,64.22857225,91.89850797,119.7037118,143.7853683,109.817922,61.05899704,47.25916944,41.46799271,65.47370637,93.75463597,122.1741571,146.6615208,111.5756543,61.129834,47.30975283,41.51223207,65.55963782,93.89171701,122.3624639,146.8876808,111.7285297,61.13042224,47.31031309,41.51283273,65.5604422,93.89280343,122.3638211,146.8890866,111.729277,61.08817789,47.28569439,41.49560885,65.5125516,93.80878199,122.2434682,146.7369081,111.6175773,61.00372446,47.23647013,41.46116308,65.41680552,93.64081205,122.0028741,146.4327038,111.3942991,60.87717886,47.16271207,41.40954918,65.27333888,93.38912476,121.6423664,145.9768822,111.0597379,60.70870257,47.06451439,41.34083309,65.08233479,93.05404125,121.162405,145.3700248,110.6143202,60.49851024,46.94200215,41.25510228,64.84403659,92.63598852,120.5636016,144.612905,110.058614,60.24686104,46.79532286,41.15245657,64.55873591,92.13548365,119.8467003,143.706469,109.3933179,59.95352159,46.62413498,41.03246221,64.22604781,91.5521612,119.0113668,142.6505816,108.618594,59.59230075,46.40448745,40.87019924,63.81143254,90.8383363,117.9968755,141.3793696,107.6979927,58.35249003,45.46050614,40.00326982,62.29012822,88.49544757,114.8280151,137.6121316,105.2670522,44.49583169,35.75294445,31.86119395,46.36688516,63.18767251,80.08291915,95.01706559,75.95439773
0.7,47.7650362,37.85901647,33.70357737,50.89615978,71.12086043,91.44107156,108.8338738,84.88275156,63.92989271,49.2152258,43.43907667,70.22257437,102.2002048,134.3405109,161.1388097,120.0600353,65.25728015,50.30293513,44.51067975,71.96270494,104.815963,137.8352834,165.1748065,122.4788472,65.35294274,50.37525713,44.57787673,72.08448013,105.0064026,138.0943062,165.4792701,122.6756169,65.35410269,50.37636583,44.57907446,72.08609498,105.0085956,138.097051,165.4821004,122.6771132,65.30648298,50.34784802,44.5579524,72.02989798,104.9104183,137.9566432,165.3060672,122.5512186,65.21126302,50.29080816,44.51569058,71.9175174,104.714112,137.6759126,164.9541324,122.2995424,65.06858453,50.20533891,44.45236475,71.74912516,104.4199648,137.2552635,164.4267906,121.922429,64.87862973,50.09154955,44.36805601,71.52493639,104.0283523,136.695233,163.7247149,121.4203597,64.6416405,49.94958484,44.26287151,71.24523651,103.5397734,135.9965344,162.8487997,120.7939743,64.35789939,49.77960647,44.13692418,70.91035478,102.9548149,135.1600149,161.8001189,120.0440493,64.02668064,49.58079069,43.98925494,70.51922276,102.2722066,134.1842276,160.5774213,119.1701727,63.60416679,49.31300418,43.77771575,70.01261187,101.409312,132.9634047,159.0664352,118.1094794,62.00061943,48.06616758,42.59753386,67.96460583,98.25231275,128.6927027,154.0454793,114.9603369,46.37390418,37.0525496,33.14540702,49.3327196,68.37836675,87.51326554,103.8714163,81.19444373
0.8,49.58132637,39.20710704,35.13677668,53.98664973,76.44891006,99.01457268,117.6486884,89.93673881,67.49823504,51.91835372,46.31298254,76.19999049,112.370934,148.7165491,177.8025077,129.5963909,69.20809665,53.33364089,47.73560508,78.52603635,115.8932009,153.4367384,183.206625,132.7797822,69.33645733,53.43539754,47.83469242,78.69680945,116.1561515,153.7913725,183.6149112,133.0334204,69.3386025,53.43745636,47.83693545,78.69985487,116.1603098,153.7965855,183.6202593,133.0362321,69.28592377,53.40505699,47.81168337,78.63525573,116.0479528,153.6361876,183.4209737,132.8969415,69.18054717,53.34021438,47.76111725,78.5060163,115.8232181,153.3153958,183.0224589,132.6184373,69.02264933,53.24305285,47.68534755,78.31236181,115.4864724,152.8347175,182.4253204,132.2011241,68.81243225,53.11369697,47.58447165,78.05454018,115.0381467,152.1947671,181.6303208,131.6455348,68.55016329,52.952311,47.45861742,77.73287915,114.4788111,151.396359,180.6384725,130.952377,68.23613585,52.75906021,47.30790077,77.34773096,113.8091025,150.4404185,179.4509487,130.122488,67.8687508,52.53227081,47.13043039,76.89678327,113.0260727,149.3234153,178.0643966,129.154367,67.37950575,52.20899188,46.85936412,76.28491247,111.9957175,147.8731085,176.2936853,127.9468764,65.37674816,50.62230938,45.31574677,73.6247606,107.887501,142.3135838,169.8292735,123.9888329,48.07995831,38.31669001,34.4900588,52.2421632,73.40051217,94.65517228,112.1823134,85.95714159
0.9,51.24174282,40.52102739,36.62055109,57.02046785,81.60866807,106.2948977,125.918645,94.54654304,70.81693918,54.57905793,49.30493004,82.16115083,122.4044172,162.8085706,193.760602,138.4857427,72.94419566,56.3595878,51.13168056,85.16417718,126.979387,168.9523174,200.7295961,142.5276781,73.11476565,56.50015645,51.27376686,85.40058586,127.3392946,169.4343553,201.2739272,142.8545242,73.1185221,56.5037786,51.27774963,85.40603162,127.3467701,169.4437387,201.2835,142.859528,73.06106559,56.4675113,51.24815713,85.332943,127.2202295,169.2634616,201.0616157,142.7075765,72.94605424,56.394853,51.18882077,85.18660967,126.9669774,168.9027309,200.6177316,142.4036647,72.77371839,56.28597913,51.0999083,84.96733976,126.5874988,168.3622052,199.9526087,141.9482795,72.54427927,56.14103003,50.98153476,84.67541503,126.0822805,167.6425771,199.0670982,141.3420031,72.25802795,55.96018901,50.83384944,84.31120558,125.4519638,166.7447607,197.9623261,140.5856068,71.91524813,55.74360617,50.65695146,83.87505929,124.6971983,165.6697131,196.6395172,139.6799618,71.51289917,55.48820345,50.44739407,83.36255336,123.8121544,164.4103078,195.091696,138.621694,70.94963546,55.10040645,50.10458438,82.62885955,122.5910107,162.7010897,193.0352662,137.2570452,68.51721972,53.13900457,48.14668853,79.2711679,117.3953432,155.6689064,184.9488079,132.4078429,49.64094556,39.55044531,35.88437917,55.10080589,78.2675105,101.5249716,119.9843225,90.3044352
1,52.77616955,41.80714735,38.14479902,60.00468361,86.61703797,113.3036423,133.6931505,98.7783567,73.92894469,57.20783427,52.40041346,88.10662273,132.2992129,176.6024692,209.0267908,146.7971442,76.50266931,59.38852513,54.68406198,91.87465937,138.0662013,184.3553799,217.7358694,151.7776561,76.72623636,59.57870685,54.88227421,92.19661376,138.5525071,185.0030344,218.4544071,152.1968992,76.73249487,59.58477319,54.88901053,92.20588864,138.5653028,185.019109,218.4707073,152.2053694,76.67050672,59.54465389,54.85489973,92.12424403,138.4246084,184.8191255,218.2269182,152.041429,76.54628442,59.46414328,54.78635956,91.96057908,138.1427571,184.4186286,217.7388851,151.7133698,76.3601443,59.34350092,54.68365313,91.71533562,137.7204204,183.8185111,217.0076034,151.2217991,76.11232682,59.18288377,54.54691495,91.38883095,137.1581429,183.0195453,216.0340124,150.567347,75.80314489,58.98249355,54.37631592,90.98147693,136.4566357,182.0227431,214.8193471,149.7508449,75.43283935,58.74243329,54.17190351,90.49356957,135.6164965,180.829014,213.3648038,148.7731555,74.99613313,58.45743704,53.92777844,89.91731621,134.6272536,179.4254209,211.657582,147.6279072,74.35003587,57.99469099,53.49924456,89.04218121,133.1873676,177.4220628,209.2839524,146.0925327,71.46276611,55.62631983,51.07680312,84.9045213,126.7745963,168.7453907,199.4170775,140.2823611,51.0846244,40.75948741,37.31855929,57.91491999,82.99476739,108.1423455,127.3231713,94.29790278
1.1,54.20960516,43.07104512,39.70172789,62.94519353,91.48832994,120.0590078,141.0182146,102.6854312,76.8725448,59.81356145,55.58621264,94.03667449,142.0556631,190.0889364,223.626921,154.5917363,79.91712629,62.42702373,58.37880469,98.65375205,149.1448419,199.6202584,234.2269311,160.5764972,80.20541407,62.67880252,58.64812413,99.08415482,149.7915127,200.4774023,235.1627227,161.1095297,80.2153785,62.68851643,58.65902299,99.09926116,149.8124491,200.5037117,235.1892297,161.1232223,80.14908147,62.64457227,58.62025617,99.00902865,149.6576817,200.284276,234.924276,160.9479245,80.01598384,62.55615286,58.5421092,98.8277958,149.3471592,199.844236,234.3933003,160.5968437,79.81653998,62.42365492,58.42500223,98.55622112,148.8818517,199.1848553,233.5976626,160.0707721,79.55101043,62.24725373,58.26909173,98.19466021,148.2623649,198.3069894,232.538391,159.3703872,79.21972765,62.02716802,58.07456956,97.74356509,147.4894768,197.2117435,231.216823,158.4965756,78.82283772,61.76340266,57.84137393,97.20310169,146.5636272,195.8998494,229.6339993,157.4501268,78.35177308,61.44745271,57.55992759,96.56037044,145.4672596,194.349492,227.7682769,156.2201461,77.61286612,60.89817306,57.03008529,95.52140979,143.7765115,192.0116863,225.0413887,154.4979717,74.24967213,58.09273309,54.09368269,90.52515233,136.0256054,181.5341828,213.2584008,147.6699184,52.43427456,41.948838,38.78504203,60.68977192,87.59536366,114.5239185,134.2415409,97.98715895
1.2,55.56180934,44.31731037,41.28546959,65.84651557,96.23378091,126.5754221,147.9334476,106.3088958,79.67962072,62.40346763,58.85108544,99.95115206,151.6745648,203.2617665,237.5910754,161.9203449,83.21617944,65.48059763,62.20376568,105.4971118,160.2063526,214.7232574,250.2090141,168.961851,83.58155783,65.80692586,62.56084907,106.0615116,161.0512543,215.8384157,251.4087309,169.6315556,83.59678431,65.82186135,62.57778638,106.0851349,161.0841266,215.8797137,251.4500577,169.6527774,83.52639325,65.77414147,62.5342751,105.986334,160.9154405,215.6411865,251.1647443,169.466738,83.38468157,65.67774047,62.44614523,105.7873013,160.5761871,215.1618757,250.5920089,169.0936558,83.1723213,65.53327361,62.3140692,105.4890414,160.0678109,214.4436298,249.7337781,168.5346072,82.88959522,65.34093732,62.13822934,105.0919526,159.390984,213.487393,248.5911727,167.7903183,82.53685209,65.10096493,61.91883636,104.596524,158.5465466,212.2943577,247.1656244,166.8617254,82.11406512,64.81318483,61.65562935,104.0026689,157.5346143,210.8648747,245.4578222,165.7494465,81.60804321,64.46450737,61.3337536,103.2900937,156.3273147,209.1642019,243.4333465,164.4360942,80.76551548,63.81617656,60.68557659,102.0624967,154.3500177,206.4475023,240.3137067,162.509301,76.90812664,60.54512279,57.18674434,96.13294271,145.1490869,194.0293,226.5010155,154.6183252,53.70833095,43.12265847,40.27814171,63.42940675,92.07958206,120.6828774,140.7762265,101.4105641
1.3,56.84835915,45.54970449,42.89147977,68.7120665,100.8621927,132.8646885,154.4727563,109.6811755,82.37632279,64.98348864,62.18554883,105.8495205,161.1566382,216.1171751,250.9501311,168.8253784,86.42389704,68.55393474,66.14838863,112.400045,171.2417504,229.6432301,265.6910171,176.9646006,86.87916821,68.96855968,66.61138538,113.1262582,172.3259354,231.0684444,267.2036411,177.7946553,86.90159259,68.99069964,66.63676697,113.1618631,172.3756489,231.1308478,267.2656483,177.8263108,86.82733086,68.93928751,66.58848418,113.0545853,172.1932997,230.8737262,266.9608713,177.6301543,86.67720485,68.83481903,66.4900193,112.8375279,171.8252711,230.3554642,266.3475323,177.2360061,86.45222036,68.6782473,66.34243817,112.5122347,171.2737453,229.5788146,265.4284247,176.6453744,86.15268646,68.4697946,66.14595492,112.0791543,170.53947,228.5448209,264.20477,175.8590367,85.77896349,68.20970472,65.900795,111.5388065,169.623339,227.2547509,262.6780813,174.8779725,85.33073875,67.8975149,65.60636445,110.8906694,168.524895,225.7082724,260.8484086,173.7024853,84.7885802,67.51389615,65.2405259,110.1041653,167.2018549,223.852605,258.6636522,172.3062632,83.83103144,66.75323829,64.45570751,108.6610575,164.8994288,220.7094751,255.1095417,170.1560061,79.46288356,62.98912429,60.34704146,101.7273851,154.1456535,206.2270171,239.1738768,161.1674649,54.92134448,44.28437438,41.79345673,66.13688153,96.45547567,126.6300165,146.9587558,104.5983817
1.4,58.08168275,46.77134397,44.51612453,71.54445091,105.3805667,138.9369402,160.665486,112.8286252,84.98413074,67.55857121,65.58153944,111.7309356,170.5023368,228.6534084,263.7342659,175.3428481,89.5605429,71.65105223,70.20336938,119.3576393,182.2421003,244.361798,280.6834481,184.6108801,90.11880713,72.16838716,70.79174441,120.2753734,183.6090826,246.1514857,282.5590451,185.6251443,90.15076075,72.200151,70.82855725,120.3272807,183.6817553,246.2425782,282.6489027,185.6707547,90.07287702,72.14517822,70.77555231,120.2117133,183.4861322,245.9675313,282.3256816,185.4651368,89.91448579,72.03254629,70.66642269,119.9764164,183.0893036,245.4106833,281.672869,185.050789,89.67708913,71.86371405,70.50282853,119.6237497,182.4945664,244.5761486,280.6945515,184.4298599,89.36102921,71.63893722,70.28502506,119.1542241,181.7027596,243.465087,279.3920654,183.6031847,88.96667069,71.35846319,70.01324503,118.5683796,180.7148162,242.0788246,277.7669876,182.5717763,88.49325784,71.02137685,69.68637057,117.8649974,179.5293493,240.415913,275.8183226,181.3354239,87.91322408,70.6001456,69.27255418,116.9996949,178.0846697,238.3993328,273.4704215,179.8560079,86.82882494,69.71325359,68.33166262,115.3124937,175.4163221,234.7801931,269.4390296,177.4630364,81.9342737,65.42942712,63.56695428,107.3076632,163.0156493,218.1255126,251.3052745,167.351201,56.08493465,45.43683218,43.32746708,68.81451999,100.7294441,132.3746103,152.8164364,107.5752227
1.5,59.271811,47.98483216,46.15643363,74.34566254,109.7945459,144.8011865,166.5372994,115.7731469,87.52076517,70.13286636,69.03213438,117.594301,179.7118052,240.870414,275.9723209,181.5037758,92.6432151,74.77538465,74.36041011,126.3648436,193.1985832,258.8633187,295.1978055,191.9233148,93.31780241,75.41041744,75.0947755,127.50534,194.8936499,261.073215,297.4864679,193.1453285,93.36201831,75.45467878,75.14662614,127.5787813,194.9966771,261.2020953,297.6126601,193.2090231,93.28080338,75.39634003,75.08904218,127.4552341,194.7883396,260.9100034,297.2721732,192.9946529,93.11425506,75.27544164,74.96893999,127.2014966,194.3627097,260.3149794,296.5809937,192.5609157,92.86459044,75.09417613,74.78884968,126.8211259,193.7247208,259.4231284,295.5450836,191.910883,92.5321956,74.85284418,74.54908168,126.3147134,192.875327,258.2357543,294.1659177,191.0454589,92.1174287,74.55168617,74.24986394,125.6828032,191.815478,256.7542137,292.4451093,189.965676,91.61888015,74.18911626,73.88929271,124.9231182,190.542365,254.9753486,290.3800662,188.6705401,90.99869782,73.72713477,73.42295984,123.9733178,188.9690028,252.7906391,287.8648158,187.1068268,89.77527963,72.69955868,72.30558459,122.012066,185.892372,248.6448342,283.3132201,184.4519874,84.33907049,67.86996297,66.83993207,112.872713,171.7591187,229.7245678,262.9222428,173.1987042,57.20848614,46.58241471,44.87729493,71.46409251,104.9066378,137.9249136,158.3731651,110.3615498
1.6,60.42690575,49.19234913,47.80994285,77.11721525,114.108718,150.4656022,172.1108036,118.5332012,90.00090086,72.70985542,72.53133828,123.4383077,188.7849056,252.7695332,287.6915405,187.3351448,95.68635919,77.92984229,78.61204997,133.4165191,204.1025633,273.1347051,309.2461626,198.9217734,96.49080581,78.6980701,79.5140057,134.8122248,206.1721501,275.8209354,311.9971527,200.3743718,96.55041833,78.75816652,79.58514615,134.9133749,206.3142298,275.9982111,312.1694312,200.4608551,96.46622174,78.69673513,79.52323916,134.7823091,206.0939461,275.6902064,311.813052,200.2385159,96.29159198,78.56746366,79.39187894,134.5099474,205.6395426,275.0574614,311.0845942,199.7861533,96.02974608,78.37357718,79.19483149,134.1015532,204.9582848,274.1089072,309.9926603,199.1081322,95.68113019,78.11543867,78.93248335,133.5578262,204.0512779,272.8460334,308.5389,198.2054423,95.24608013,77.79326539,78.60503905,132.8792891,202.9194544,271.2701859,306.7249245,197.0791167,94.72225882,77.40451487,78.20946139,132.0621253,201.5579278,269.3757101,304.5458218,195.7270276,94.05914546,76.89817656,77.68552109,131.0212717,199.847677,267.01435,301.8577244,194.0771954,92.68424208,75.71498579,76.37041108,128.7549433,196.3194143,262.2909924,296.7436851,191.1418169,86.69116576,70.31402722,70.16029518,118.4212626,180.3758344,241.0252793,274.0503201,178.7353476,58.29963955,47.72312059,46.440552,74.08693392,108.9912362,143.2884261,163.6500059,112.9746172
